timestamp,denominator_00,cloudfront_00,webserver-elb_00,webserver_02,appserver-elb_00,appserver_01,rdsmysql_01,content-s3_00,webserver_09,appserver_00,rdsmysql_00,webserver_08,appserver_03,appserver_04,appserver_02,webserver_03,webserver_04,webserver_05,appserver_05,webserver_07,webserver_06,webserver_10,webserver_00,webserver_01,webserver_11
1869,37.6685,37.62675,60.1514,0.0845,60.092,0.023,0.0105,0.011,0,0,0.006,0,0.026,0,0,0,0,0,0.025,0.076,0,0,0,300.284,0
1870,0.0965,0.0525,0.11,0,0.053,0,0,0.008333333,0,0,0.005,0.083,0.018,0,0,0,0,0,0,0,0,0,0,0,0
1871,33.563,33.51733333,66.973,0.083,66.896,0,0.005,0.008,0,0,0,0,0.02,0,0,0,0,0,0,0,90.375,0,110.343,0,0
1872,0.1467,0.092777778,0.11,0,0.0516,0.0195,0.0135,0.008,0,0.022,0.01175,0,0,0.033,0.121,0,0,0,0,0.08,0.075,0.085,0.083,0,0
1873,0.163,0.1326,0.122,0.106,0.06025,0.0215,0.005333333,0.016,0,0.025,0.01,0.084,0,0.041,0,0,0,0,0,0,0,0.085,0,0,0.081
1874,0.152833333,0.110666667,0.11875,0,0.0545,0,0.00775,0.006,0,0,0,0,0.023,0.019,0,0,0,0,0.023,0,0,0,0.0905,0.085,0
1875,0.118142857,0.075142857,0.114666667,0,0.050333333,0,0.008,0.00825,0,0.017,0.0045,0,0,0,0,0,0,0,0.023,0,0.085,0.077,0,0,0.081
1876,0.135,0.090375,0.11725,0,0.05325,0.023,0.006,0.01175,0,0,0.007,0,0.019,0,0.021,0.091,0,0,0,0,0,0,0,0,0.080333333
1877,0.090714286,0.045714286,0.114,0,0.055,0,0,0.0115,0,0,0.005,0,0,0.02,0,0,0,0,0,0.081,0,0,0,0,0
1878,0.164,0.115428571,0.1182,0,0.0516,0.0195,0.005,0.0135,0.081,0,0.004666667,0,0,0.02,0,0,0.081,0.0835,0.019,0,0,0.084,0,0,0
1879,0.123142857,0.081428571,0.116666667,0,0.052333333,0.02,0.005,0.0135,0,0.019,0.0065,0,0,0.024,0,0,0.082,0,0,0,0.076,0,0,0,0
1880,50.44133333,50.37266667,100.6856667,70.565,0,0,0,0.008666667,0,0,0,0,0,0,0,0,0,0,0,0,0,115.674,0,0,0
1881,10.35416667,10.29583333,12.3188,0,0.255375,0.252,0.052333333,0.01,0,0.158,0.008,20.726,0,0.163,0,0,0,0.078,0.023,0.078,0,0,0,0,20.276
1882,0.140714286,0.095571429,0.114,0,0.05125,0,0.006666667,0.01,0.084,0.024,0.004,0,0,0.021,0,0,0,0.077,0.019,0.083,0.087,0,0,0,0
1883,0.123857143,0.077857143,0.113333333,0,0.053666667,0.013,0.005,0.00975,0.066,0,0.005,0,0.02,0,0,0,0.082,0.09,0.022,0,0,0,0,0,0
1884,0.1396,0.0974,0.114333333,0.092,0.05,0.014,0.004,0.006,0.081,0,0.011,0,0,0,0.023,0,0,0,0.031,0.071,0,0,0,0,0
1885,0.125142857,0.079571429,0.119666667,0,0.052666667,0.024,0.006,0.0085,0.088,0.024,0,0,0,0,0.019,0,0.083,0,0,0,0,0,0,0,0.083
1886,0.154888889,0.107875,0.1192,0.0855,0.055,0,0.009,0.012666667,0,0.022,0.008333333,0,0,0.025,0.0235,0,0,0,0,0.093,0,0,0.083,0,0
1887,0.106666667,0.08,0.1085,0,0.05,0,0.005,0.006,0.069,0,0.006,0,0,0.018,0,0,0,0,0.02,0,0,0.083,0,0,0
1888,0.119,0.081857143,0.118666667,0,0.057,0.021,0.007,0.00775,0.084,0,0.005,0,0,0.025,0.02,0,0,0,0,0.08,0,0.09,0,0,0
1889,0.123571429,0.074,0.117333333,0.085,0.057666667,0,0.01,0.008,0,0,0.005,0,0,0.0225,0.02,0.079,0,0,0,0,0,0.095,0,0,0
1890,16.88166667,16.83583333,20.1658,0.084,0.0555,0,0.00975,0.005,0,0.026,0,0,0,0.037,0,0,0.077,0,0.0185,0,0,0,0.094,0,0
1891,0.1676,0.119,0.471,0,0.1405,0.123,0,0.0065,0,0,0.022,0,0,0,0,0.198,0,0,0.05,0,0,0,0,0,0
1892,0.257111111,0.202777778,0.503333333,0.094,0.067333333,0,0.008,0.012333333,0.087,0.027,0.011,0,0,0,0,0,0,0,0.026,0,0,0,0.157,0,0
1893,0.137,0.086,0.1305,0,0.0615,0.023,0.007,0.012333333,0,0.027,0.01,0,0,0,0,0,0.089,0,0,0,0.1,0,0,0,0
1894,0.192375,0.14,0.123833333,0,0.059833333,0.025333333,0.005,0.007,0.0955,0.0245,0.012,0.076,0,0.02,0,0,0.0895,0,0,0,0,0,0,0.084,0
1895,0.14475,0.1118,0.132666667,0,0.058666667,0.019,0.006,0.0095,0.091,0,0.006,0,0.023,0,0,0,0,0,0.021,0,0,0,0.107,0,0.087
1896,0.108571429,0.063428571,0.1295,0,0.062,0,0.005,0.0098,0.084,0.02,0.018,0,0,0,0.035,0,0,0.098,0,0,0,0,0,0,0
1897,0.1105,0.061,0.134,0,0.059,0.027,0.006,0.008,0,0,0,0,0,0,0,0.101,0,0,0,0,0,0,0,0,0
1898,0.10925,0.061125,0.1265,0,0.062,0,0.005,0.010333333,0,0,0.01,0,0,0.023,0,0,0,0,0,0,0,0,0.088,0.09,0
1899,0.1466,0.1022,0.119666667,0,0.049666667,0.013,0.005,0.0115,0,0,0.0045,0,0.021,0,0,0,0.085,0,0.016,0,0,0,0,0.08,0
1900,16.84844444,16.80288889,25.15333333,150.312,25.083,0.025,0.005,0.011666667,0.074,0,0.0055,0,0,0.014,0.017,0.097,0.08,0,0.019,0.079,0.083,0,0,0,0
1901,0.111571429,0.062142857,0.124,0,0.054,0,0.005,0.0082,0,0,0,0,0,0.0205,0,0,0,0,0,0,0,0.0865,0,0,0
1902,0.1262,0.0905,0.1245,0,0.0625,0.02,0.007,0.006,0,0,0.005,0,0,0,0.038,0,0.095,0.085,0.02,0,0,0,0,0,0
1903,0.0982,0.046333333,0.103,0,0.047,0,0,0.009,0,0,0.008,0,0,0,0,0.07,0,0,0.022,0,0,0,0,0,0
1904,0.175875,0.132625,0.116285714,0.075,0.051571429,0.022,0.0054,0.007,0,0.0205,0.0075,0,0,0,0.021,0,0,0.078,0.020666667,0,0.084666667,0.085,0,0.094,0
1905,0.117428571,0.074571429,0.107666667,0.076,0.046,0,0.005,0.0105,0.076,0,0.005,0,0.014,0.018,0,0,0,0,0.018,0.084,0,0,0,0,0
1906,0.1172,0.0735,0.116,0,0.052,0.03,0.004,0.009166667,0.075,0,0.0085,0,0.017,0,0.02,0.085,0,0,0.016,0,0,0.079,0.097,0,0
1907,0.119375,0.074,0.116,0,0.050333333,0,0.007,0.0102,0,0,0.01,0,0.019,0,0.025,0,0,0,0.024,0.076,0,0.105,0,0,0.081
1908,0.137666667,0.091833333,0.121666667,0,0.056333333,0,0.008666667,0.008333333,0,0.021,0,0,0.025,0,0,0,0.089,0.089,0.026,0.085,0,0,0,0,0
1909,0.172125,0.143428571,0.122333333,0,0.0565,0.02,0.0075,0.006,0,0.024,0.00525,0,0,0.021,0.021,0.0855,0,0,0,0.0775,0,0,0.09,0,0.09
1910,0.155833333,0.099142857,0.11775,0,0.05375,0,0.008,0.008,0,0.02,0.005,0,0,0.023,0.025,0,0,0,0.022,0,0.082,0.085,0.087,0,0
1911,21.98966667,21.94166667,32.856,0.104,32.76575,0,0.005,0.007,0,0,0.007,90.539,0.022,0.019,0,40.539,0,0,65.3945,0,0,0,0,0.083,0
1912,1.44175,1.564,2.67625,0,2.6185,0,0.0055,0.011,0,0.022,0.00475,0,0.016,0,10.284,0.08,0,0,0.024,0,0.085,0.085,10.333,0,0
1913,0.145333333,0.106571429,0.125,0,0.05375,0.0215,0.005,0.012333333,0,0,0.006,0,0,0.021,0.02,0.0825,0,0,0,0.091,0,0,0,0,0.093
1914,0.1165,0.066666667,0.1165,0,0.05,0.015,0.004,0.0105,0.082,0,0.005,0,0,0,0,0,0,0,0.021,0.082,0,0,0,0,0
1915,0.180875,0.137875,0.118,0.088,0.055428571,0.029,0.00825,0.006,0,0.0225,0.007333333,0,0.024,0,0,0.084,0.084,0,0.014,0.0945,0,0,0,0,0.078
1916,0.114333333,0.066555556,0.113,0,0.045333333,0,0.006666667,0.009333333,0.09,0,0,0.081,0.013,0.023,0.019,0,0.07,0,0,0,0,0,0,0,0
1917,0.13525,0.089625,0.11425,0,0.05075,0,0,0.00775,0,0,0.00775,0,0,0,0.024,0.08,0.082,0.079,0.019,0,0,0,0.09,0,0
1918,0.183,0.138111111,0.1175,0,0.052625,0,0.0062,0.012,0,0,0.007,0.078,0.0235,0.0205,0.02,0,0.081,0,0.021,0.081,0.081,0.101,0,0.083,0
1919,0.173714286,0.130571429,0.116666667,0,0.050166667,0.02,0.007,0.006,0.097,0.026,0.005,0.085,0,0.02,0.018,0,0,0.077,0.019,0,0.084,0,0.077,0,0
1920,0.12525,0.08025,0.111,0,0.044,0.021,0,0.006,0,0,0.0045,0,0,0,0.013,0,0,0,0,0,0,0.08,0,0.072,0
1921,0.14425,0.099875,0.109,0.071,0.0494,0.0205,0.005,0.008333333,0.071,0.02,0.009666667,0,0.02,0.023,0,0,0,0.086,0,0,0,0.089,0,0,0.069
1922,12.64625,12.603875,33.527,0.116,33.449,0,0.009,0.0108,0,0,0.011,0,0,0.027,0,0.096,100.244,0,0.024,0,0,0,0,0,0
1923,0.136555556,0.092444444,0.1132,0,0.0528,0,0.005,0.0105,0,0,0.009,0,0.022,0.0195,0.0285,0,0,0.082,0.027,0.081,0.085,0.073,0.086,0,0
1924,0.1514,0.1118,0.105,0,0.04725,0.018,0.004,0.006,0,0.017,0.008333333,0,0,0,0,0.0775,0,0,0.028,0,0,0,0.071,0.068,0
1925,0.137,0.095166667,0.101,0,0.046,0.024,0.0065,0.006,0,0,0.006,0,0.017,0,0.019,0,0,0.068,0.021,0.071,0,0.076,0,0,0
1926,0.156,0.1164,0.106,0,0.05075,0.024,0.0105,0.005,0.086,0,0.0045,0.07,0.026,0.016,0,0.091,0,0,0,0,0,0,0.066,0,0
1927,0.077285714,0.037142857,0.087,0,0.044,0,0.009,0.009833333,0,0,0,0,0,0,0,0,0,0.066,0.022,0,0,0,0,0,0
1928,0.1832,0.1476,0.1088,0,0.05,0.021,0.00825,0,0,0,0.008,0.08,0,0.02,0.025,0.0665,0,0,0,0,0,0,0,0.09,0
1929,0.105625,0.068125,0.105666667,0,0.049333333,0,0.004,0.0112,0,0,0.0065,0,0,0.017,0.019,0,0,0,0.02,0,0,0.082,0,0,0.069
1930,0.091125,0.048375,0.099,0,0.048,0,0,0.008,0,0,0.006,0,0.017,0,0.02,0.075,0,0.078,0,0,0,0,0,0,0
1931,0.114285714,0.063142857,0.1175,0,0.054,0,0.011,0.0072,0,0,0.006,0,0.021,0,0.027,0,0,0,0,0.083,0,0,0,0.081,0
1932,32.3106,32.2628,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1933,0.131714286,0.081428571,0.2324,0,0.0808,0,0,0.01,0,0.021333333,0.011,0.075,0,0.0745,0,0,0.1645,0,0,0,0,0.354,0,0.107,0
1934,0.0946,0.0488,0.119,0,0.055,0,0.005,0.00825,0,0,0,0.084,0,0,0.021,0,0,0,0,0,0,0,0,0,0
1935,0.10125,0.05875,0.1245,0,0.056,0,0.007,0.011666667,0,0,0.005,0,0.021,0,0,0.09,0,0,0.026,0,0,0,0,0,0
1936,0.116666667,0.069166667,0.127,0,0.061,0.022,0.008,0.0085,0.077,0,0.005,0,0,0,0.025,0,0,0,0,0,0,0,0.104,0,0
1937,0.137444444,0.089111111,0.109,0,0.0508,0,0.006,0.00875,0,0,0.004,0.092,0,0.023,0.019,0,0.0785,0,0.017666667,0,0,0,0.064,0,0.072
1938,0.156333333,0.109,0.11825,0,0.05575,0,0.009,0.0065,0,0,0.007,0,0,0.025,0.02,0,0.085,0,0,0,0,0,0.079,0.0885,0
1939,0.1202,0.073,0.1075,0,0.0515,0,0,0.011666667,0,0,0.008,0.076,0.021,0,0,0.078,0,0,0.024,0,0,0,0,0,0
1940,0.155857143,0.115,0.1172,0.076,0.0558,0,0.0055,0.0055,0,0,0.009333333,0,0.0235,0.021,0,0,0.0795,0,0.023,0,0.086,0,0.086,0,0
1941,0.14,0.097833333,0.1,0.068,0.0435,0.019,0.004,0.0105,0,0,0.005,0,0.017333333,0,0,0.065,0.073,0.082,0,0,0,0,0,0,0
1942,33.51633333,33.47466667,42.99885714,0,42.93814286,0.014,0.007333333,0.011,0,0,0.004666667,0.083,0.0225,0,0.022333333,0.084,0,0.063,0,0,0,0,0.088,0,300.298
1943,0.135666667,0.088166667,0.115666667,0,0.054333333,0,0.012,0.010333333,0,0.027,0.005,0,0.02,0,0,0.08,0.0825,0,0.02,0,0,0,0,0,0
1944,0.157,0.114,0.113,0,0.048666667,0,0.006,0.012,0.066,0,0.005,0,0,0.013,0.021,0.084,0,0,0.02,0,0,0,0,0,0.087
1945,0.160125,0.12,0.116,0,0.051,0.082,0.00675,0.008,0,0.023,0.017,0,0.021,0,0.019,0,0.092,0.081,0.02,0.083,0,0.086,0.083,0,0
1946,0.1735,0.128666667,0.1174,0.085,0.0516,0.015,0.007,0.013,0,0,0.007,0,0,0.022,0.023,0,0,0,0.023,0,0.081,0.071,0,0.0825,0
1947,0.135571429,0.091142857,0.1135,0,0.05275,0.02125,0.005,0.007333333,0.0865,0,0.007333333,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0
1948,0.098125,0.054625,0.1095,0,0.055,0,0.005,0.008333333,0,0,0.009,0,0,0,0,0.094,0,0,0.0215,0,0.074,0,0,0,0
1949,0.085666667,0.043666667,0.109,0,0.051,0,0,0.0066,0,0,0.009,0.076,0.025,0,0,0,0,0,0,0,0,0,0,0,0
1950,0.110333333,0.066222222,0.113333333,0,0.053333333,0,0.005,0.010833333,0,0,0.005,0,0.02,0.02,0.019,0,0.081,0,0,0,0,0,0,0.088,0
1951,0.171714286,0.128142857,0.1282,0.09,0.0568,0.02,0.00825,0.012,0.085,0.024,0.008,0.089,0.024,0,0.024,0,0,0,0.029,0,0.097,0,0.09,0,0
1952,18.957375,18.911875,30.2084,75.3215,0.0535,0.022,0.008,0.009666667,0,0,0.009,0,0.025,0,0,0,0,0,0.022,0.074,0.077,0,0.09,0,0
1953,16.88333333,16.841,50.434,0,0,0,0,0.009,0,0,0,0,0,0,0,50.402,0,0,0,0,0,0,0,0,0
1954,0.1265,0.093,0.127,0,0.210333333,0.02,0.0075,0.012,0,0,0.084,0,0.355,0.022,0,0,0,0,0,0,0,0,0,0.092,0
1955,1.747857143,1.571428571,2.0956,0,0.0568,0.02,0.0045,0.073,0,0,0.005333333,0.08,0.021,0,0,0,0,0,0.0205,0,0.097,0.091,0,0,0.0815
1956,0.153111111,0.106777778,0.1145,0.09,0.052166667,0,0.007,0.008333333,0,0.0215,0.006666667,0.091,0,0.021333333,0,0.087,0,0,0.025,0,0.0775,0,0,0.074,0
1957,0.150857143,0.097,0.11625,0,0.05675,0,0.0095,0.008666667,0,0.025,0.0075,0,0.018,0.018,0,0.089,0,0,0.029,0.09,0,0,0,0.077,0.071
1958,0.164,0.116428571,0.1194,0.09,0.054,0,0.008333333,0.007,0,0.023,0.0085,0.099,0.025,0.024,0.023,0,0,0,0.021,0.075,0,0,0,0.075,0
1959,0.128428571,0.085857143,0.131333333,0,0.059666667,0.019,0.009,0.008,0,0,0.005,0,0,0,0.02,0.105,0,0.087,0.024,0,0,0,0.083,0,0
1960,0.161,0.118666667,0.1265,0,0.0565,0.02,0.006,0.013,0,0,0.007333333,0.095,0.019,0.02,0.028,0,0,0,0,0,0,0,0.086666667,0,0
1961,0.189833333,0.140166667,0.1266,0,0.0558,0.02,0.006,0.011,0.086,0.0205,0.005,0,0,0.019,0.022,0.083,0.086,0,0,0,0,0,0,0,0.094
1962,0.114428571,0.068142857,0.095666667,0,0.041,0.012,0.004666667,0.009,0,0,0,0.067,0,0,0.018,0,0,0.073,0.014,0.068,0,0,0,0,0
1963,0.134,0.0895,0.1185,0,0.05,0.019,0,0.011,0.087,0,0.005,0,0,0.021,0,0,0,0,0,0,0,0,0,0,0
1964,12.673,12.623,25.189,0,0.057,0.023,0,0.006,0,0,0.005666667,0.084,0,0.019,0,0,0,0,0.019,0.087,0,0,0,0,0.082
1965,10.1958,10.144,25.286,0,0.079,0,0.007333333,0.010333333,0,0.023,0,0.084,0.026,0,0,0,0,0,0,0,0,0.1605,0,0,0
1966,0.1355,0.0885,0.1215,0,0.053,0,0,0.0055,0,0,0.0065,0,0.0215,0,0,0,0,0,0,0.088,0,0,0,0.085,0
1967,0.13475,0.0915,0.1275,0,0.0585,0.021,0.005,0.0085,0,0,0.006,0,0,0,0,0,0,0,0,0.095,0,0,0.085,0,0
1968,0.141666667,0.094,0.122666667,0,0.054333333,0,0.0075,0.009333333,0.082,0,0.011,0,0,0.027,0.0225,0,0,0.087,0,0,0,0,0,0,0.084
1969,0.0988,0.0514,0.116,0,0.051,0,0.005,0.00975,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.079,0
1970,0.156555556,0.108666667,0.113666667,0,0.051833333,0.021,0.007,0.01,0,0,0.009,0,0.028,0.0215,0.02,0.074,0,0,0,0.091,0,0,0,0.083,0
1971,0.155666667,0.110333333,0.1185,0,0.055,0,0.009,0.013,0,0,0,0,0,0,0,0,0,0,0.0225,0.093,0,0.069,0,0,0
1972,0.146,0.1003,0.115833333,0,0.052666667,0,0.0085,0.009,0.083,0,0.00525,0,0.0195,0.022666667,0.02,0,0.08,0.086,0,0,0.083,0,0,0,0.081
1973,0.108666667,0.069333333,0.091666667,0,0.041,0,0.004,0.007666667,0,0,0.004,0.079,0,0,0,0,0.057,0,0.014,0,0,0,0,0.057,0
1974,0.097666667,0.060666667,0.104666667,0,0.049,0,0.009,0.007666667,0,0,0.008,0,0,0.02,0,0,0,0.068,0.0215,0,0.067,0,0,0.077,0
1975,0.147375,0.10325,0.1182,0.084,0.0552,0.019,0.006,0.010333333,0.086,0,0.006,0,0,0.021333333,0,0,0,0.088,0.019,0,0,0,0.08,0,0
1976,50.22,50.177,75.2215,0,75.1635,0,0,0.017,0,0,0.005,150.313,0,0,0,0,0.074,0,0.014,0,0,0,0,0,0
1977,0.1538,0.10775,0.104333333,0,0.048333333,0,0.008,0.017,0.077,0,0.011,0,0,0.018333333,0.059,0,0,0,0,0,0,0.072,0,0.084,0
1978,0.1428,0.109333333,0.1155,0.088,0.05275,0.0245,0,0.0095,0,0,0.0085,0,0.022,0,0,0,0.083,0.079,0.026,0,0,0,0,0,0.091
1979,0.122428571,0.078142857,0.112666667,0,0.051,0.021,0,0.00925,0,0,0.006666667,0,0,0,0.02,0.08,0,0.079,0.024,0,0,0,0,0.085,0
1980,0.13375,0.086875,0.11725,0,0.05425,0,0.006666667,0.00725,0,0.0195,0.005,0,0,0,0.0225,0,0,0,0,0,0,0.086,0.0805,0,0.081
1981,0.1205,0.07525,0.115666667,0,0.052333333,0,0.005,0.0076,0,0,0.01,0.0795,0,0,0.022333333,0,0.091,0,0,0,0,0,0,0,0
1982,0.133166667,0.093333333,0.121666667,0,0.053666667,0.023333333,0.009,0.012333333,0,0,0.008,0,0,0,0,0.095,0,0,0,0,0,0,0.084,0,0
1983,0.140571429,0.097428571,0.11475,0,0.05225,0,0.01,0.007,0,0,0.007333333,0,0.022,0.02,0,0,0,0,0.024,0.0795,0,0,0,0.095,0.084
1984,13.95575,13.909375,27.7575,0,27.6815,0.026,0.009,0.00825,100.31,0.024,0,0,0,10.302,0,0,0,0.097,100.234,0.084,0,0,0,10.398,0
1985,0.0984,0.0528,0.126,0,0.055,0,0,0.0085,0,0.021,0.007666667,0,0,0,0,0,0,0.083,0,0,0,0,0,0,0
1986,0.148875,0.104625,0.1172,0.088,0.052,0.019,0.011,0.01,0.087,0,0.00625,0,0.023,0.023,0,0,0,0,0,0,0,0,0.0865,0,0
1987,0.160125,0.11675,0.1135,0.087,0.050166667,0.01975,0.005,0.008,0,0.025,0.0075,0,0,0,0,0,0.08,0,0.013,0,0.075,0.081,0.086,0,0
1988,0.13275,0.08775,0.111,0,0.0515,0.02,0.0075,0.0075,0,0,0,0.089,0.027,0,0.021,0,0,0,0,0,0,0,0.0775,0,0.088
1989,0.160428571,0.112142857,0.1142,0.081,0.0514,0.021,0.007,0.0095,0,0,0.005333333,0.089,0,0.0215,0,0,0.088,0,0.021,0,0.08,0,0,0,0
1990,0.122714286,0.081,0.119333333,0,0.054333333,0,0.0095,0.0085,0.082,0.019,0.005,0,0,0,0,0,0,0.085,0.0245,0.087,0,0,0,0,0
1991,0.110666667,0.066166667,0.1065,0,0.045,0,0,0.0105,0,0,0.0075,0.0775,0,0.019,0.021,0,0,0,0,0,0,0,0,0,0
1992,0.0695,0.023,0,0,0,0,0,0.00775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,0.178,0.135125,0.116,0,0.052,0.019,0.005666667,0.013,0.081,0,0.007,0,0.02,0,0.022,0,0.089,0,0.019,0,0.0755,0,0.0855,0,0.079
1994,0.1442,0.0988,0.114333333,0,0.052,0.02,0.008,0.0085,0,0.02,0.005,0,0.024,0,0,0,0.08,0,0,0,0,0,0.09,0.083,0
1995,0.101285714,0.059571429,0.107,0,0.0505,0,0,0.0092,0,0,0.01,0.075,0,0,0.024,0.084,0,0,0,0,0,0,0,0,0
1996,0.150111111,0.107888889,0.114,0.1,0.051166667,0,0.008,0.010333333,0.082,0.021333333,0.004,0,0,0,0.022,0.085,0.0785,0,0.024,0,0,0,0.08,0,0
1997,23.958125,23.914,38.2126,0,38.1452,0.0205,0.006,0.008666667,0,0.02,0.008,50.1815,0,0,0,0,0,0,0,0,0.081,0.066,90.386,0,0
1998,0.1196,0.077,0.117,0,0.0535,0.017,0,0.009666667,0,0,0.0075,0.096,0.02,0,0.048,0,0,0,0,0.078,0,0,0,0,0
1999,0.103625,0.05525,0.1125,0,0.05,0.02,0.0045,0.008333333,0,0.019,0,0,0,0,0,0,0,0,0,0.0805,0,0,0,0,0
2000,0.116,0.0692,0.099,0,0.0435,0,0.004,0.01,0,0.013,0.009,0,0,0.021,0,0.0705,0,0,0,0,0,0,0,0,0
2001,0.1432,0.0986,0.112,0,0.049666667,0.023,0.007333333,0.009,0,0,0,0,0,0,0,0,0.086,0,0.022,0.087,0.077,0,0,0,0
2002,0.139777778,0.096444444,0.1134,0,0.0522,0.018,0.007666667,0.0095,0.073,0,0.0085,0,0,0.025,0.023,0.079,0,0,0,0.092,0,0,0,0.087,0.088
2003,0.11725,0.07275,0.114333333,0,0.051333333,0,0.005,0.0106,0,0.021,0.0065,0.076,0.0205,0,0,0.081,0,0,0,0,0,0,0,0.095,0
2004,0.125833333,0.082666667,0.107666667,0.085,0.045333333,0.0185,0.005,0.012,0,0,0.005,0,0,0.02,0,0,0.067,0,0,0,0,0,0,0,0.083
2005,0.171666667,0.127333333,0.1162,0,0.0536,0,0.009,0.011,0,0.02,0.005666667,0,0.0215,0,0.023,0.079,0,0.084,0,0,0,0,0,0.0845,0
2006,0.103714286,0.058571429,0.1145,0,0.05,0,0.005,0.0068,0,0.019,0.005,0,0.019,0,0,0,0,0,0,0,0,0.083,0.08,0,0
2007,17.2023,17.1579,0.124,0.087,0.057,0,0.005,0.008,0,0,0.008,0,0.019,0.023,0,0,0,0,0,0,0,0,0,0,0.085
2008,2.657375,2.609625,0.2148,0.096,0.1104,0,0.033666667,0.008,0,0.02,0.0065,0,0,0.031,0.093,0.284,0.087,0,0.02,0,0,0.122,0,0,0.19
2009,0.158571429,0.112571429,0.114,0,0.0512,0.014,0.00925,0.0095,0,0.026,0.005,0.091,0,0,0.026,0.083,0,0.083,0.023,0,0,0.08,0,0,0.075
2010,0.15,0.1032,0.110666667,0,0.053666667,0,0.008,0.0095,0,0,0,0,0,0.0225,0.023,0,0,0,0,0.076,0,0.081,0,0.089,0
2011,0.071,0.0258,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,0.151428571,0.107428571,0.1082,0,0.0494,0.019,0.007,0.006,0.081,0.02,0.006333333,0,0.024,0.019,0,0,0,0,0,0,0,0,0.0785,0,0.0795
2013,0.165,0.119,0.1095,0.078,0.04825,0.02,0.005,0.006,0,0.013,0.005,0.075,0.02,0,0.02,0.071,0,0,0,0,0,0,0,0.088,0
2014,0.126166667,0.082,0.109666667,0,0.050666667,0,0.0065,0.01,0,0.018,0.009,0,0,0,0.023,0,0.089,0,0.02,0.0725,0,0,0,0,0
2015,0.14925,0.10375,0.113,0.08,0.0528,0.02,0.01,0.011666667,0.082,0,0.005,0,0.021,0.019,0,0,0,0,0,0.081,0.084,0,0,0,0
2016,0.120857143,0.074285714,0.11,0,0.045666667,0.013,0.004,0.006,0,0,0.006,0.086,0,0.021,0,0,0,0,0.013,0.08,0,0.065,0,0,0
2017,0.144666667,0.102666667,0.1105,0,0.0505,0,0.005,0.006,0,0,0.004,0,0,0.013,0.019,0.073,0,0,0,0,0.082,0,0,0,0
2018,37.690625,37.644625,60.1784,0,60.1116,0.017,0.00775,0.008666667,0,0,0,0.0765,0.025,0.026,0,0,0,0,0,0.066,0,300.44,0.081,0,0
2019,0.114333333,0.072,0.113,0,0.052,0,0.007,0.01575,0,0,0,0,0.019,0,0.024,0,0.08,0,0,0,0,0.077,0,0,0
2020,17.28914286,20.12,40.19,0,40.114,0,0,0.010333333,0,0,0.004,0,0,0,0.019,0,0,0,0,0.0885,0,0,0,120.279,0
2021,0.3468,0.169,0.230666667,0,0.171,0,0.009666667,0.007666667,0,0,0.0095,0.417,0,0.022,0.021,0,0,0,0.108333333,0.087,0,0,0.099,0,0
2022,0.113666667,0.068,0.1145,0.093,0.055,0,0.006,0.00825,0.069,0.019,0.005,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0
2023,0.125666667,0.082,0.109333333,0.083,0.053333333,0.019,0.005,0.010666667,0,0.019,0.0045,0,0.019,0,0,0,0,0,0,0,0,0.078,0,0,0
2024,0.095,0.051125,0.099,0,0.0415,0,0.004,0.01,0,0.016,0.004,0.072,0,0,0,0,0.07,0,0.016,0,0,0,0,0,0
2025,0.122714286,0.078,0.119333333,0,0.054,0,0.009,0.0105,0,0,0.006,0,0.023,0.023,0,0.08,0,0,0,0.076,0.088,0,0,0,0
2026,0.113333333,0.072333333,0.116,0,0.055,0,0.012,0.0085,0,0,0,0,0,0,0.028,0,0.082,0,0,0,0,0,0,0,0
2027,0.115142857,0.073857143,0.103666667,0,0.048666667,0.023,0.009,0.01,0,0,0.008,0,0,0.019,0,0.0805,0,0,0.025,0.068,0,0,0,0,0
2028,74.5566,74.4724,124.073,0,0,0,0,0.0075,80.885,0,0,0,0,0,0,0,0,0,0,0,0,150.507,0,140.731,0
2029,8.943714286,10.35266667,15.466,0.064,0.313428571,0.2375,0.008,0.0095,0,0.0675,0.059,60.806,0.371,0.149,0,0,0.083,0.735,0.018,0,0,0,0,0,0
2030,0.1472,0.113166667,0.12175,0.088,0.05475,0.022,0.009,0.0085,0,0.027,0.0065,0,0,0.02,0,0,0,0.081,0.021,0,0,0.083,0,0,0
2031,0.166625,0.12125,0.12,0,0.0525,0.0245,0.0075,0.013,0.085,0.021,0.0065,0.0895,0,0.025,0.02,0,0,0.077,0.014,0.096,0,0,0,0.085,0
2032,0.129714286,0.085571429,0.12,0,0.053333333,0,0.011,0.01425,0.084,0,0.009,0,0.023,0,0,0,0,0,0.027,0.092,0.088,0,0,0,0
2033,0.086555556,0.04025,0.109,0,0.057,0.022,0.01,0.008428571,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0
